id,ts,title,_yf_slug,website,telephone,address,postal_code,latitude,longitude,email,opening_hours,description,brand,service_product,reviews,average_star
554120,2023-10-26 10:52:54,Brenda Tolley's Electrolysis Service,/atlanta-ga/bpp/brenda-tolleys-electrolysis-service-468496329?lid=204871382,http://www.electrologyandmore.com,770-901-2996,"9 Dunwoody Park Ste 135, Atlanta, GA, 30338",30338,33.92407,-84.31103,bjoycetolley@yahoo.com,"""Mo-Sa 10:00-19:00""","With over seventeen years of hands-on experience in electrology including prestigious California certification, Brenda Tolley remains Atlanta's resident expert in permanent hair removal. Having practiced as a dermatology nurse in Berkley, CA It's no small wonder the bulk of her business now comes from referrals. She's famous for her attention to her clients needs & her craft. Simply stated: creating satisfied customers is what Brenda Tolley's all about. Why not call today for more information or to schedule an appointment at her convenient location just off I-285 near Perimeter Mall? You'll be very glad that you did.",,"Lash Extensions Lash Perming Lash Tinting Waxing Facials Microderm Treatments Safe, Sterile, Professional Atmosphere",,
555663,2023-10-26 20:38:51,Atlanta Electrology Center,/atlanta-ga/bpp/atlanta-electrology-center-481586400,http://atlantaelectrologycentre.com,404-266-3868,"3091 Maple Dr NE, Atlanta, GA, 30305",30305,33.83952,-84.37183,judi444dana@gmail.com,"""Mo-Fr 09:00-18:00""",,,,,
555670,2023-10-26 20:40:54,"La Barber, Debbie",/atlanta-ga/bpp/la-barber-debbie-464218514,,404-261-5126,"110 E Andrews Dr NW Ste 214, Atlanta, GA, 30305",30305,33.843025,-84.38315,,"""Mo-Fr 09:00-17:00""",,,,1,5
555805,2023-10-26 21:08:03,Accurate Electrolysis and Laser,/atlanta-ga/bpp/accurate-electrolysis-and-laser-452233760,http://aelaser.com,770-992-1295,"5555 Peachtree Dunwoody Rd, Atlanta, GA, 30342",30342,33.90602,-84.352745,,"""Mo-Fr 07:30-18:00"",""Sa 08:00-13:00""",,,,,
556005,2023-10-26 21:56:44,Ferry Skin Electrolysis And Nail Care,/atlanta-ga/bpp/ferry-skin-electrolysis-and-nail-care-805899,,404-495-0049,"2901 Piedmont Rd NE, Atlanta, GA, 30305",30305,33.83431,-84.36778,,"""Tu-Sa 11:00-17:00""",,,,,
556055,2023-10-26 22:21:05,Professional Electrolysis Service Inc,/atlanta-ga/bpp/professional-electrolysis-service-inc-3427669,http://www.pesatlanta.com,404-636-6386,"1955 Cliff Valley Way NE Ste 230, Atlanta, GA, 30329",30329,33.834732,-84.32452,pesinc1@bellsouth.net,"""Mo-Tu 10:00-19:00"",""We 12:00-19:00"",""Th-Fr 10:00-19:00"",""Sa 10:00-17:00""",,,,,
556056,2023-10-26 22:21:11,Atlanta Electrology Center,/atlanta-ga/bpp/atlanta-electrology-center-12681959,http://www.atlantaelectrologycentre.com,404-266-3868,"4651 Roswell Rd Ste 202, Atlanta, GA, 30342",30342,33.88337,-84.3782,fodor@bellsouth.net,"""Tu-Th 10:30-19:00"",""Sa 09:00-14:00""",,,,,
557065,2023-10-27 02:27:11,Fred's Stylon Inc,/augusta-ga/bpp/freds-stylon-inc-11166590,,706-733-6236,"205 Executive Center Dr, Augusta, GA, 30907",30907,33.51075,-82.0824,,,,,,,
557075,2023-10-27 02:29:34,Southern Accents Salon & Spa,/augusta-ga/bpp/southern-accents-salon-spa-347459,,706-860-8855,"122 Old Evans Rd, Augusta, GA, 30907",30907,33.51373,-82.09712,tracieq1@gmail.com,"""Mo-Sa 09:00-18:00""","Hair color specialist,precision haircutting,bioelements skincare,Massage Therapy and full body waxing.Certified for Brazilian Blowout!",,"Hair Color Specialists,Precision haircutting,full body waxing,facials , massage,manicures , pedicures, and wigs. Also offering Nufree waxing.Now certified and trained to do Brazilian Blowout!",6,5
557093,2023-10-27 02:32:30,Sybil's Hair & Wig Salon,/augusta-ga/bpp/sybils-hair-wig-salon-531841791,,706-863-2476,"442 Old Evans Rd, Augusta, GA, 30907",30907,33.52612,-82.10968,,"""Tu-Sa 10:00-18:00""",,,,,
557643,2023-10-27 04:27:16,Professional Electrolysis Of Savannah,/savannah-ga/bpp/professional-electrolysis-of-savannah-646316,http://www.healthyskinportal.com,912-356-1708,"7370 Hodgson Memorial Dr, Savannah, GA, 31406",31406,31.999523,-81.11384,papaninas@yahoo.com,,,,Consultations Hair Removal,,
558025,2023-10-27 07:18:57,Allure Laser Center,/pooler-ga/bpp/allure-laser-center-491362160,http://www.allurelasercenter.com,912-596-8524,"408 US Highway 80 SW, Pooler, GA, 31322",31322,32.11757,-81.25298,allurelasercenter@yahoo.com,"""Mo-Fr 10:00-18:00""",,,,,
558249,2023-10-27 08:57:44,Advanced Electrolysis,/athens-ga/bpp/advanced-electrolysis-1426348,http://www.advelectrolysis.com,706-546-4464,"1135 Cedar Shoals Dr, Athens, GA, 30605",30605,33.927113,-83.335945,,,,,,,
561773,2023-10-24 21:50:48,Ageless Remedies of Roswell,/roswell-ga/bpp/ageless-remedies-of-roswell-6300398,http://www.agelessremediesroswell.com,770-587-0101,"625 W Crossville Rd Ste 128, Roswell, GA, 30075",30075,34.05837,-84.38081,service@arroswell.com,"""Mo 10:00-16:30"",""Tu-Fr 09:00-18:00"",""Sa 09:00-16:30""","Ageless Remedies of Roswell is a Medical Spa and the home of Dr. Lassiter's Wellness Medical Practice. From the latest in dermal fillers, medical aesthetics, and body sculpting to bio-identical hormone therapy, advanced labwork, and executive physical exams, Ageless Remedies is positioned at the forefront of the anti-aging field.",,,,
562103,2023-10-24 22:20:19,Brenda Tolley's Electrolysis Service,/atlanta-ga/bpp/brenda-tolleys-electrolysis-service-468496329?lid=1000108728511,http://electrologyandmore.com,770-367-7305,"9 Dunwoody Park Ste 135, Atlanta, GA, 30338",30338,33.92407,-84.31103,,"""Mo-Sa 10:00-19:00""","With over seventeen years of hands-on experience in electrology including prestigious California certification, Brenda Tolley remains Atlanta's resident expert in permanent hair removal. Having practiced as a dermatology nurse in Berkley, CA It's no small wonder the bulk of her business now comes from referrals. She's famous for her attention to her clients needs & her craft. Simply stated: creating satisfied customers is what Brenda Tolley's all about. Why not call today for more information or to schedule an appointment at her convenient location just off I-285 near Perimeter Mall? You'll be very glad that you did.",,"Lash Extensions Lash Perming Lash Tinting Waxing Facials Microderm Treatments Safe, Sterile, Professional Atmosphere",,
563816,2023-10-25 00:57:43,Spa Degas,/duluth-ga/bpp/spa-degas-505203525,http://spadegas.com,678-473-7766,"5805 State Bridge Rd Ste 500, Duluth, GA, 30097",30097,34.016228,-84.18715,spadegas@yahoo.com,"""Tu-Fr 10:00-18:00""",Opened in 1999 in johns Creek. GA.,,SPA degas offers luxurious european SPA facials. Permanent makeup. Eyelash extensions. Hair extensions. ENDERMOLOGIE CELLULITE reduction. Full body waxing. MICRODERMABRASION facials. Facial chemical peels. Airbrush spray tanning. Eyelash and eyebrow tinting. Slimming body wraps and more. SPA degas DAY SPA is located in johns Creek and has been in business since 1999. ALL of the SPA degas DAY SPA technicians are licensed and trained in the latest beauty techniques. SPA degas DAY SPA is a premier and luxurious choice for ALL your beauty needs.,,
564675,2023-10-25 02:52:44,Wax Me Brazilian Laser Hair Removal Salon,/suwanee-ga/bpp/wax-me-brazilian-laser-hair-removal-salon-526252406,http://www.waxmebrazilian.com,470-589-1184,"3630 Peachtree Pkwy 303 B, Suwanee, GA, 30024",30024,34.0568,-84.0894,waxmebrazilian@gmail.com,"""Mo 12:00-18:00"",""Tu-Fr 10:00-19:00"",""Sa 08:30-15:00""","Facials, Wax, Massage, Spray Tanning. Great and clean place to relax, take care of your body after a long day of work! Booking appointments now!",,"Facials, Massage, Wax, Spray Tanning",,
566249,2023-10-25 06:25:12,Brandy's Style & Electrolysis Salon,/lilburn-ga/bpp/brandys-style-electrolysis-salon-459640046,http://www.97mainsalon.com,678-380-1020,"97 Main St NW, Lilburn, GA, 30047",30047,33.886196,-84.13503,,"""Tu-We 10:00-18:00"",""Th 10:00-20:00"",""Fr 10:00-18:00"",""Sa 09:00-17:00""",,,,2,5
566729,2023-10-25 07:00:10,The Electrolysis Group,/cumming-ga/bpp/the-electrolysis-group-481577087?lid=1000437167776,http://theelectrolysisgroup.com,678-208-3600,"769 Peachtree Pkwy Ste 3, Cumming, GA, 30041",30041,34.143303,-84.17236,electrolysisgroup@yahoo.com,"""Mo-Fr 08:30-21:00""",Electrolysis is still the only true permanent hair removal method and the only permanent treatment recognized by the FDA. Electrolysis eliminates any hair and treats all skin types. A century of use has proven electrolysis is safe with no negative side effects. No other hair removal method can claim such universal success.,,,1,5
567583,2023-10-25 09:02:21,Q Laser Center,/honolulu-hi/bpp/q-laser-center-459070735,http://www.qlaser.com,808-524-1237,"1183 Bethel St, Honolulu, HI, 96813",96813,21.311485,-157.85988,appointments@qlaser.com,"""Mo 10:00-17:00"",""We 10:00-17:00"",""Th 11:00-16:00"",""Fr-Sa 10:00-17:00""",,,,,
567680,2023-10-25 09:31:20,Island Health-Beauty Clinique,/honolulu-hi/bpp/island-health-beauty-clinique-13793793,,808-523-7505,"1154 Fort Street Mall Ste 416, Honolulu, HI, 96813",96813,21.310726,-157.86026,,"""Mo 11:30-15:30"",""Tu 11:00-17:00"",""We-Fr 10:30-15:30""",,,,,
568858,2023-10-25 15:05:12,Soft Touch Electrolysis & Spa,/meridian-id/bpp/soft-touch-electrolysis-spa-465240430,http://softtouchspa.com,208-484-7337,"2498 E Fairview Ave Ste 108, Meridian, ID, 83642",83642,43.619614,-116.363495,michelle@softtouchspa.com,"""Mo 14:00-18:00"",""We-Th 10:00-16:00""",,,,,
568951,2023-10-25 15:41:36,Boise's Best Non Surgical Lipo,/meridian-id/bpp/boises-best-non-surgical-lipo-531014102,,208-484-9929,"25 E Fairview Ave Ste 204, Meridian, ID, 83642",83642,43.619034,-116.392715,tabithastaggs@outlook.com,,,,,,
569024,2023-10-25 16:40:58,Z-Best Hair & Nail Salon,/nampa-id/bpp/z-best-hair-nail-salon-7639922,http://www.zbestsalonnampa.com/contact-us-nampa-caldwell-hair-salon,208-467-7973,"2506 Caldwell Blvd, Nampa, ID, 83651",83651,43.611893,-116.612206,zbestsalon@gmail.com,"""Mo-Fr 09:00-18:00"",""Sa 09:00-15:00""",,,,1,5
570047,2023-10-25 19:43:11,La Piel Laser Center,/chicago-il/bpp/la-piel-laser-center-1503606,http://www.feelinggoodmatters.com,773-248-4247,"3454 N Lincoln Ave, Chicago, IL, 60657",60657,41.944607,-87.67229,info@feelinggoodmatters.com,"""Tu-Fr 09:00-21:00"",""Sa 09:00-16:00""",,,,1,5
570282,2023-10-25 20:43:50,Blush Skin Care & Electrolysis,/chicago-il/bpp/blush-skin-care-electrolysis-469384921,http://www.chicagoelectrolysis.com,312-492-9300,"2306 W Chicago Ave, Chicago, IL, 60622",60612,41.894684,-87.68817,Blush@sbcglobal.net,"""Mo-Th 09:00-21:00"",""Fr 09:00-17:00"",""Sa 08:00-17:00""","Electrolysis, waxing, acne facials, anti-aging, , hydrafacial, microneedling, microchanneling, skincare, teen facials, mesotherapy, permanent hair removal, eyebrow shaping, ProCell, microdermabrasion, Polycystic ovary syndrome",,"Dermalogica, ProCell Livra, SkinScript Glo Skin Beauty",,
570304,2023-10-25 20:53:42,A Beautiful You,/chicago-il/bpp/a-beautiful-you-467479751,http://www.a-beautiful-u.com,312-372-1977,"25 E Washington St Ste 825, Chicago, IL, 60602",60602,41.88306,-87.6273,,"""Mo-Fr 11:00-19:00""",,,,,
570333,2023-10-25 21:20:28,Avanti Skin Center,/chicago-il/bpp/avanti-skin-center-6463223,http://www.avantichicago.com,312-988-7546,"409 W North Ave # 1W, Chicago, IL, 60610",60610,41.91093,-87.63888,,"""Tu 10:00-20:00"",""We-Th 09:00-20:00"",""Fr 09:00-18:00"",""Sa 09:00-17:00"",""Su 11:00-16:00""",,,,,
570334,2023-10-25 21:20:39,Refine Med Spa,/chicago-il/bpp/refine-med-spa-5200904,http://refinemedicalspa.com,312-867-0600,"233 E Erie St Ste 2500, Chicago, IL, 60611",60611,41.894054,-87.62136,Info@RefineMedicalSpa.com,"""Mo 09:00-19:00"",""Tu-We 09:00-17:00"",""Th 09:00-19:00"",""Fr-Sa 09:00-17:00""","Many people are, but do not want to undergo plastic surgery. As an alternative to Chicago plastic surgery, Refine provides men and women with non-surgical and non-invasive treatments to turn back the hands of time. Dr Bonnie Vulich, Refine Medical Spa Refine Medical Spa Skin Clinic & Laser Center offers the latest in skin innovations to provide a wide variety of safe and effective non-surgical and noninvasive treatments. Dr. Bonnie Vulich and her staff of medical practitioners at Refine offer one-on-one consultations to address your individual needs and concerns. Our staff then makes recommendations based on those needs to offer the most effective beautifying results. Refine offers advanced skin rejuvenation treatments to help lessen the signs of aging common to men and women of all ages. Offering dermal fillers, fat reduction treatments, medical facials, peels and advanced laser treatments. Copyright 2009 Refine Medical Spa 233 East Erie St., IL Chicago Suite 2500, 60611- Website designed by RaeSea Internet Marketing",,,,
571106,2023-10-26 00:11:24,Chicago Epilation,/chicago-il/bpp/chicago-epilation-482320210,http://www.chicagoepilation.com,312-919-4247,"30 S Michigan Ave, Chicago, IL, 60603",60603,41.8818,-87.62463,,"""Mo-Fr 09:00-17:00""",,,,,
572058,2023-10-26 03:11:36,Colette Salon & Spa,/chicago-il/bpp/colette-salon-spa-7847093,http://www.colettesalonspa.com/spa-service,312-944-1409,"100 E Walton St 3rd Fl, Chicago, IL, 60611",60611,41.900127,-87.62491,info@colettesalonspa.com,"""Tu-Th 09:00-19:00"",""Fr 09:00-18:00"",""Sa 08:00-17:00""",,,,,
572582,2023-10-26 05:51:57,Pure Medical Spa,/chicago-il/bpp/pure-medical-spa-548644245,https://www.puremedicalspa.us,312-878-7573,"875 N Dearborn St Ste 300, Chicago, IL, 60610",60610,41.89859,-87.62964,info@puremedicalboutique.com,"""Mo 09:00-19:00"",""Tu-Fr 10:00-19:00"",""Sa-Su 09:00-17:00""","Pamper your skin with the care it deserves and gets a long-lasting healthy glow.Everyone desires beautiful skin and gorgeous hair. We at PURE Medical SPA Chicago, understand this aspiration. Our team of experts understand the uniqueness of American skin and hence, the solutions are designed for best efficacy. Our experts have helped enhance and transform the lives of our clientele.",,,,
572758,2023-10-26 07:03:24,Amber Electrolysis,/chicago-il/bpp/amber-electrolysis-23054554,http://www.amberelectrolysis.com,773-549-3800,"1471 W Irving Park Rd, Chicago, IL, 60613",60613,41.9542,-87.66651,Amberhernandez19@yahoo.com,"""Mo 08:30-17:00"",""Th 08:30-17:00"",""Fr-Sa 08:30-16:00""",,,Consultations Hair Removal,,
572942,2023-10-26 08:18:50,Dena Deligiannis Electrolysis,/aurora-il/bpp/dena-deligiannis-electrolysis-7474911,,630-896-6313,"30 S Stolp Ave Ste 206, Aurora, IL, 60506",60506,41.75752,-88.315544,,,,,,,
573259,2023-10-26 10:13:28,Perfect Touch Electrolysis,/batavia-il/bpp/perfect-touch-electrolysis-7693663,,630-406-8951,"1601 Beels Ct, Batavia, IL, 60510",60510,41.829823,-88.282166,,"""Mo-Fr 17:00-20:00"",""Sa 08:00-12:00""",,,,,
573408,2023-10-26 11:17:25,Simple Skin Solutions,/lisle-il/bpp/simple-skin-solutions-5692941,,630-247-1200,"3033 Ogden Ave Ste 200, Lisle, IL, 60532",60532,41.79624,-88.11102,Carmen6758@att.net,"""Mo 08:00-16:00"",""Tu-We 09:00-19:00"",""Th 09:00-18:00"",""Fr 09:00-16:00"",""Sa 08:00-15:00""",,,,,
573414,2023-10-26 11:18:39,Simply Crystal Electrolysis & Skin Care,/saint-charles-il/bpp/simply-crystal-electrolysis-skin-care-23074953,,630-587-3700,"2400 E Main St, Saint Charles, IL, 60174",60174,41.920628,-88.28633,simpleecmk@aol.com,"""Mo-Su""","Simply Crystal Electrolysis & Skin Care in St. Charles, IL, is located inside Eddie Caruso’s Salon. We offer services for men and women. We provide removal of unwanted hair, facial hair treatment, and body waxing. The difference is clear, so call us today to schedule an appointment!",,Chemical Peels Hair Removal Waxing,,
574094,2023-10-26 16:32:45,Paige Larrick Electrology,/loves-park-il/bpp/paige-larrick-electrology-402335,,815-636-9596,"510 E Riverside Blvd, Loves Park, IL, 61111",61111,42.316227,-89.05671,m_lungo@sfdesigncenter.com,"""Mo-Fr 09:00-17:00""",,,,,
574292,2023-10-26 18:22:24,Eterna MedSpa & Laser Vein Center,/shorewood-il/bpp/eterna-medspa-laser-vein-center-482832,http://www.eternalaser.com,815-254-8888,"217 Vertin Blvd, Shorewood, IL, 60404",60404,41.540546,-88.20148,kmalinowski@eternalaser.com,"""Tu-Fr 10:00-19:00"",""Sa 09:00-15:00""",,,,,
574429,2023-10-26 19:09:05,Golden Scissors,/homer-glen-il/bpp/golden-scissors-1005113,https://goldenscissors.com,708-301-0665,"12328 W 143rd St, Homer Glen, IL, 60491",60491,41.629436,-87.920616,g_scissors@yahoo.com,"""Tu-Sa 09:00-21:00""",,,,,
575711,2023-10-26 21:18:56,A Personal Touch Electrolysis,/oak-brook-il/bpp/a-personal-touch-electrolysis-21860309,http://www.apersonaltouchlaser.com,630-571-1825,"2425 W 22nd St, Oak Brook, IL, 60523",60523,41.84587,-87.97812,dianalloyd@sbcglobal.net,"""Mo-Fr 08:00-20:00"",""Sa 09:00-00:00""",,,,,
576110,2023-10-26 22:40:18,Skin Solutions & The Wax Bar,/glen-ellyn-il/bpp/skin-solutions-the-wax-bar-461332848,,630-469-6077,"526 Crescent Blvd, Glen Ellyn, IL, 60137",60137,41.87657,-88.066154,skinridge@sbcglobal.net,,,,,1,4
576207,2023-10-26 22:57:48,Body Clinic Skin Care,/westmont-il/bpp/body-clinic-skin-care-497645008,,630-655-2843,"700 E Ogden Ave Ste 305, Westmont, IL, 60559",60559,41.810623,-87.955734,skincarebodyclinic@gmail.com,"""Mo-Sa 10:00-17:00"",""""",,,,,
577053,2023-10-27 02:31:40,Electrolysisters Salon,/elgin-il/bpp/electrolysisters-salon-23059674,,630-232-1810,"217 N Mclean Blvd Ste 2B, Elgin, IL, 60123",60123,42.040314,-88.31169,charthompson@att.net,"""Mo-Sa""","Experienced professionals providing permanent hair removal for the face and body. We use state-of-the-art computerized technology for greater comfort. We keep busy so please make sure to call ahead for an appointment. Also providing new Body Sugaring Services. Providing services for all ages, genders, and body areas. Licensed, insured, independently owned and operated. Electrolysis Body Sugaring Free initial consultation!",,,,
